id,id_ikan,id_komoditas,kode_genus,kode_species,fao_3a_code,fao_taxocode,foto1_filename,foto2_filename,nama_latin,nama_sinonim_latin,nama_umum,nama_inggris,nama_daerah,kelompok_besar,id_kelompok_besar,kelompok_indonesia,kode_kelompok_indonesia,id_kelompok_indonesia,kelompok_inggris,kode_kelompok_inggris,id_kelompok_inggris,kelompok_latin,kode_kelompok_latin,id_kelompok_latin,nama_kelompok_sdi,id_kelompok_sdi,nama_jenis_ikan,id_jenis_ikan,iucn_red_list,jenis_perairan,id_jenis_perairan,jenis_hias,id_jenis_hias,jenis_konsumsi,id_jenis_konsumsi,jenis_pemanfaatan,id_jenis_pemanfaatan,jenis_dilindungi,id_jenis_dilindungi,ket_dilindungi,jenis_dilarang,id_jenis_dilarang,ket_dilarang,status_ikan,id_status_ikan,status_komoditas,id_status_komoditas,source_data,sys_created_date,sys_updated_date,created_at,updated_at
292,"010301010302HYPMON01159",I010301010302HYPMON0115900438,Hypnos,monopterygius,,,,,Hypnos monopterygius,,Pari cofin,coffin ray,pari,demersal,47,Pari,PARI,143,Ray,RAY,118,Hypnos,HYPN,424,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,HIAS,1,NON KONSUMSI,2,Hias,1,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
293,"010301020101CHOCIN01604",I010301020101CHOCIN0160400439,Choeroichthys,cinctus,,,,,Choeroichthys cinctus,,Barred short-bodied pipefish,barred shortbody pipefish,,demersal,47,Pipefish,PIPE,155,Pipefish,PIPE,107,Choeroichthys,CHOR,197,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
294,"010301020101GLATYP01318",I010301020101GLATYP0131800440,Glaucostegus,typus,,,,,Glaucostegus typus,,Hiu cermin,giant shovelnose ray,"kekeh; pait-pait; pari bandong; pari bandrong; pari gitar; hiu kaca",demersal,47,Pari,PARI,143,Ray,RAY,118,Glaucostegus,GLAU,346,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
295,"010301020101LATMEN01090",I010301020101LATMEN0109000441,Latimeria,menadoensis,,,,,Latimeria menadoensis,,Raja laut,indonesia coelacanth,,demersal,47,Coelacanth,COEL,44,Coelacanth,COEL,35,Latimeria,LATI,469,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,Appendix I,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
296,"010301020101MANALF00993",I010301020101MANALF0099300443,Manta,alfredi,RMA,1100800701,,,Manta alfredi,,Pari manta karang,reef manta ray,"pari pangeran alfred; plampangan; pari kerbau; cawang kalong",demersal,47,Pari,PARI,143,Ray,RAY,118,Manta,MANT,507,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,Appendix II,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
297,"010301020101MANBIR00992",I010301020101MANBIR0099200442,Manta,birostris,RMB,1100800702,,,Manta birostris,,Pari manta oseanik,giant oceanic manta ray,,demersal,47,Pari,PARI,143,Ray,RAY,118,Manta,MANT,507,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,Appendix II,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
298,"010301020101MOBJAP00917",I010301020101MOBJAP0091700444,Mobula,japanica,RMJ,1100801005,,,Mobula japanica,,Pari mobula,spinetail devil ray,"pari hantu; pari lambingan; pari plampangan; pari sarangah; pari lampengan;",demersal,47,Pari,PARI,143,Ray,RAY,118,Mobula,MOBU,544,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,Appendix II,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
299,"010301020101MOBKUH00916",I010301020101MOBKUH0091600445,Mobula,kuhlii,RMK,1100801006,,,Mobula kuhlii,,Pari mobula,shortfin devil ray,"pari hantu; pari lambingan; pari plampangan; pari sarangah; pari lampengan;",demersal,47,Pari,PARI,143,Ray,RAY,118,Mobula,MOBU,544,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,Appendix II,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
300,"010301020101MOBTAR00915",I010301020101MOBTAR0091500446,Mobula,tarapacana,RMT,1100801011,,,Mobula tarapacana,,Pari mobula,chilean devil ray,"pari hantu; pari lambingan; pari plampangan; pari sarangah; pari lampengan;",demersal,47,Pari,PARI,143,Ray,RAY,118,Mobula,MOBU,544,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,Appendix II,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
303,"010301020301ABASTE02022",I010301020301ABASTE0202200449,Abalistes,stellaris,AJS,1901002801,http://md.kkp.go.id/upload/ikan/47dfef127f11aa5b125e34d92d7cebcd.jpg,,Abalistes stellaris,,Kambing-kambing,starry triggerfish,,demersal,47,Ayam-ayam,AYAM,7,Triggerfish,TRIG,186,Abalistes,ABAL,1,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
304,"010301020301ACELIM02006",I010301020301ACELIM0200600450,Acentrogobius,limarius,,,,,Acentrogobius limarius,,Batanta mud goby,batanta mud goby,,demersal,47,Gobi,GOBI,59,Goby,GOBY,65,Acentrogobius,ACEN,11,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
305,"010301020301AETFLA01985",I010301020301AETFLA0198500451,Aetobatus,flagellum,MAF,1100700201,,,Aetobatus flagellum,,Pari burung,longheaded eagle ray,pari burung,demersal,47,Pari,PARI,143,Ray,RAY,118,Aetobatus,AETB,22,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
306,"010301020301AETMAC01983",I010301020301AETMAC0198300452,Aetomylaeus,maculatus,RYM,1100702901,http://md.kkp.go.id/upload/ikan/05f11b0fc2ec1865566c1abaa2ba3a35.jpg,,Aetomylaeus maculatus,,Pari burung,motted eagle ray,pari burung,demersal,47,Pari,PARI,143,Ray,RAY,118,Aetomylaeus,AETO,23,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
307,"010301020301AETNAR01984",I010301020301AETNAR0198400453,Aetobatus,narinari,MAE,1100700202,,,Aetobatus narinari,,Pari burung,spotted eagel ray,pe manuk,demersal,47,Pari,PARI,143,Ray,RAY,118,Aetobatus,AETB,22,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
308,"010301020301AETVES01981",I010301020301AETVES0198100454,Aetomylaeus,vespertilio,RYE,1100702904,,,Aetomylaeus vespertilio,,Pari elang,ornate eagle ray,pari elang,demersal,47,Pari,PARI,143,Ray,RAY,118,Aetomylaeus,AETO,23,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
309,"010301020301ALBARG01978",I010301020301ALBARG0197800455,Albula,argentea,,,,,Albula argentea,"Albula forsteri; Albula neoguinaica",Bandeng laki,"longjaw bonefish; pacific bonefish",cerucut,demersal,47,Bandeng,BAND,9,Bonefish,BONE,21,Albula,ALBU,26,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
310,"010301020301AMBAGR01963",I010301020301AMBAGR0196300456,Ambassis,agrammus,,,,,Ambassis agrammus,"Ambassis interrupta reticulatus; Ambassis reticulata; Ambassis reticulatus",Kaca,sailfin glass perchlet,,demersal,47,Glassfish,GLAS,58,Glassfish,GLAS,63,Ambassis,AMBA,35,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
311,"010301020301AMBAGR01963",I010301020301AMBAGR0196300457,Ambassis,agrammus,,,,,Ambassis agrammus,"Ambassis interrupta reticulatus; Ambassis reticulata; Ambassis reticulatus",Pangkah,sailfin glass perchlet,,demersal,47,Glassfish,GLAS,58,Glassfish,GLAS,63,Ambassis,AMBA,35,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
312,"010301020301AMPKUH01948",I010301020301AMPKUH0194800458,Amphotistus,kuhli,,,,,Amphotistus kuhli,Neotrygon kuhli,Ali,"blue-spotted stingray; blue dot stingray; bluespotted ribbon tail ray",ali [ambon],demersal,47,Pari,PARI,143,Ray,RAY,118,Amphotistus,AMPO,45,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
313,"010301020301APICAR01918",I010301020301APICAR0191800459,Apistus,carinatus,AIA,1783200201,,,Apistus carinatus,"Scorpaena carinata; Hypodytes carinatus; Apistus israelitarum; Apistus faurei; Apistus balnearum",Ocellated waspfish,ocellated waspfish,,demersal,47,Lepu,LEPU,116,Scorpionfish,SCOR,132,Apistus,APIS,62,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
314,"010301020301APTEPI01911",I010301020301APTEPI0191100460,Apterygocampus,epinnulatus,AYE,1510600201,,,Apterygocampus epinnulatus,,Briarium pipefish,briarium pipefish,,demersal,47,Pipefish,PIPE,155,Pipefish,PIPE,107,Apterygocampus,APTR,68,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
315,"010301020301ARGAMO01905",I010301020301ARGAMO0190500461,Argyrosomus,amoyensis,RYY,1703710610,http://md.kkp.go.id/upload/ikan/1e72e0811a246313fbad6720c9b1fec7.jpg,,Argyrosomus amoyensis,,Gulamah,amoy croaker,samgeh,demersal,47,Gulamah,GULA,62,Croaker,CROA,39,Argyrosomus,ARGR,73,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
316,"010301020301ARGJAP01904",I010301020301ARGJAP0190400462,Argyrosomus,japonicus,RYJ,1703710602,http://md.kkp.go.id/upload/ikan/a7391452745bc7819d2a5e8903076689.jpg,,Argyrosomus japonicus,,Gumalah,japanese meagre,"gumalah; tiga waja; diles; gulama",demersal,47,"Gulamah; tigawaja",GULA,63,Croaker,CROA,39,Argyrosomus,ARGR,73,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
317,"010301020301ARGJAP01904",I010301020301ARGJAP0190400463,Argyrosomus,japonicus,RYJ,1703710602,http://md.kkp.go.id/upload/ikan/a7391452745bc7819d2a5e8903076689.jpg,,Argyrosomus japonicus,,Tiga waja,japanese meagre,"gumalah; tiga waja; diles; gulama",demersal,47,"Gulamah; tigawaja",GULA,63,Croaker,CROA,39,Argyrosomus,ARGR,73,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
318,"010301020301ARGJAP01904",I010301020301ARGJAP0190400464,Argyrosomus,japonicus,RYJ,1703710602,http://md.kkp.go.id/upload/ikan/a7391452745bc7819d2a5e8903076689.jpg,,Argyrosomus japonicus,,Diles,japanese meagre,"gumalah; tiga waja; diles; gulama",demersal,47,"Gulamah; tigawaja",GULA,63,Croaker,CROA,39,Argyrosomus,ARGR,73,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
335,"010301020301CARMAC01730",I010301020301CARMAC0173000482,Carcharhinus,macloti,CCM,1080201024,http://md.kkp.go.id/upload/ikan/9dc58ae8b423630c39c2dbd2ff4e60a7.jpg,,Carcharhinus macloti,,Hiu aron,hardnose shark,hiu aron (jawa),demersal,47,Hiu,HIU,68,Shark,SHAR,144,Carcharhinus,CARH,150,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
319,"010301020301ARGJAP01904",I010301020301ARGJAP0190400465,Argyrosomus,japonicus,RYJ,1703710602,http://md.kkp.go.id/upload/ikan/a7391452745bc7819d2a5e8903076689.jpg,,Argyrosomus japonicus,,Gulama,japanese meagre,"gumalah; tiga waja; diles; gulama",demersal,47,"Gulamah; tigawaja",GULA,63,Croaker,CROA,39,Argyrosomus,ARGR,73,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
320,"010301020301ARGSPI01906",I010301020301ARGSPI0190600466,Argyrops,spinifer,KBR,1703910501,,,Argyrops spinifer,,Cipa-cipa besar,"king soldier bream; long-spined red bream","cipa besar; abat [madura]",ikan demersal,78,Kakap,KAKA,80,Sea bream,BREA,136,Argyrops,ARGY,72,Demersal,3,Pisces (ikan bersirip),1,LC 2 Des 2009,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
321,"010301020301ARIBRE01903",I010301020301ARIBRE0190300467,Ariomma,brevimanum,,,http://md.kkp.go.id/upload/ikan/739078e9a5c1622404e5051e68859580.png,,Ariomma brevimanum,,Galuh putih,smalleye ariomma,gontor,demersal,47,Galuh,GALU,55,Driftfish,DRIF,48,Ariomma,ARIO,74,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
322,"010301020301ARIIND01901",I010301020301ARIIND0190100468,Ariomma,indicum,DRI,1760401201,http://md.kkp.go.id/upload/ikan/62257dc8ff6c7b138f325f5f478d7323.png,,Ariomma indicum,,Galuh indian,indian driftfish,"petek bayem; marmoyo",demersal,47,Galuh,GALU,55,Driftfish,DRIF,48,Ariomma,ARIO,74,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
323,"010301020301ARNMAC01898",I010301020301ARNMAC0189800471,Arnoglossus,macrolophus,,,,,Arnoglossus macrolophus,"Arnoglossus tapeinosoma; Bothus tapeinosoma",Sebelah,large-crested lefteye flounder,,demersal,47,Sebelah,SEBE,174,Flounder,FLOU,57,Arnoglossus,ARNO,77,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
324,"010301020301AROCAR01897",I010301020301AROCAR0189700469,Arothron,carduus,,,,,Arothron carduus,Tetrodon carduus,Arothron carduus,arothron carduus,,demersal,47,Buntal,BUNT,35,Puffer fish,PUFF,113,Arothron,AROT,78,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
325,"010301020301AROFIR01895",I010301020301AROFIR0189500470,Arothron,firmamentum,HNF,1900201501,,,Arothron firmamentum,"Tetraodon firmamentum; Boesemanichthys firmamentum",Starry toado,starry toado,,demersal,47,Buntal,BUNT,35,Puffer fish,PUFF,113,Arothron,AROT,78,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
326,"010301020301ATRNIB01881",I010301020301ATRNIB0188100473,Atrobucca,nibe,CRL,1703755301,http://md.kkp.go.id/upload/ikan/3b51392acbac92d8e0a57e4aec362ac3.2.jpg,,Atrobucca nibe,"Sciaena nibe; Argyrosomus nibe; Nibea nibe; Pseudotolithus brunneolus; Nibea pingi; Johnius sina; Atrobucca marleyi; Sciaena marleyi",Gulamah,blackmouth croaker,"tiga waja; diles",demersal,47,Gulamah,GULA,62,Croaker,CROA,39,Atrobucca,ATRB,85,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
327,"010301020301BERDEC01842",I010301020301BERDEC0184200474,Beryx,decadactylus,BXD,1610200301,http://md.kkp.go.id/upload/ikan/b7f60635123d254ffdc4c04f22dc769a.1.png,,Beryx decadactylus,,Mata besar,alfonsino,,demersal,47,Mata besar,MATA,129,Bigeye,BIGE,18,Beryx,BERY,110,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
328,"010301020301BHAFAS01820",I010301020301BHAFAS0182000475,Bhanotia,fasciolata,,,,,Bhanotia fasciolata,"Syngnathus fasciolatus; Corythoichthys fasciculatus; Syngnathus uncinatus; Syngnathus corrugatus",Corrugated pipefish,corrugated pipefish,,demersal,47,Pipefish,PIPE,155,Pipefish,PIPE,107,BhanotiaÂ,BHAN,113,Demersal,3,Pisces (ikan bersirip),1,"Least Concern (LC); date assessed 24 March 2016)",LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
329,"010301020301BOTPAN01811",I010301020301BOTPAN0181100476,Bothus,pantherinus,OUN,1830101805,http://md.kkp.go.id/upload/ikan/4a2a8a7af2999b2fe2f687af08d59e6d.png,,Bothus pantherinus,,Sebelah bundar,leopard flounder,,demersal,47,Sebelah,SEBE,174,Flatfish,FLAT,56,Bothus,BOTH,120,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
330,"010301020301BRAVIL01809",I010301020301BRAVIL0180900477,Brachirus,villosus,,,,,Brachirus villosus,,Lidah velvety,velvety sole,,demersal,47,Lidah,LIDA,117,Toungefish,TOUN,184,BrachirusÂ,BRAC,122,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
331,"010301020301CAECHR01797",I010301020301CAECHR0179700478,Caesio,chrysozonus,,,,,Caesio chrysozonus,,Pisang-pisang,banana fish,"merconan; peta kapotang; lolosi merah; bawo; pisang-pisangan; merconan; peta kapotang; lolosi merah; bawo; pisang-pisangan",demersal,47,Pisang-pisang,PISA,157,Fusilier,FUSI,60,Caesio,CAES,132,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
332,"010301020301CAECHR01797",I010301020301CAECHR0179700480,Caesio,chrysozonus,,,,,Caesio chrysozonus,,Ekor kuning,banana fish,"merconan; peta kapotang; lolosi merah; bawo; pisang-pisangan; merconan; peta kapotang; lolosi merah; bawo; pisang-pisangan",demersal,47,Pisang-pisang,PISA,157,Fusilier,FUSI,60,Caesio,CAES,132,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
333,"010301020301CANLEO01770",I010301020301CANLEO0177000479,Canthigaster,leoparda,,,,,Canthigaster leoparda,,Buntal leopard,leopard sharpnose puffer,,demersal,47,Buntal,BUNT,35,Puffer fish,PUFF,113,Canthigaster,CANI,146,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
